Zeit;Kanal A
(ms);(V)

3,71944978;1,20833800
3,71949978;1,20253900
3,71954978;1,20253900
3,71959978;1,20253900
3,71964978;1,21413700
3,71969978;1,20833800
3,71974978;1,20253900
3,71979978;1,20833800
3,71984978;1,20253900
3,71989978;1,20833800
3,71994978;1,20833800
3,71999978;1,20253900
3,72004978;1,20253900
3,72009978;1,20833800
3,72014978;1,20833800
3,72019978;1,20253900
3,72024978;1,20253900
3,72029978;1,19704600
3,72034978;1,21993600
3,72039978;1,20833800
3,72044978;1,21413700
3,72049978;1,21993600
3,72054978;1,20833800
3,72059978;1,21993600
3,72064978;1,20833800
3,72069978;1,21413700
3,72074978;1,21413700
3,72079978;1,21993600
3,72084978;1,21413700
3,72089978;1,21413700
3,72094978;1,20833800
3,72099978;1,21413700
3,72104978;1,21413700
3,72109978;1,20833800
3,72114978;1,21413700
3,72119978;1,21413700
3,72124978;1,20833800
3,72129978;1,20833800
3,72134978;1,21413700
3,72139978;1,22573600
3,72144978;1,21413700
3,72149978;1,21413700
3,72154978;1,20833800
3,72159978;1,20253900
3,72164978;1,20833800
3,72169978;1,21993600
3,72174978;1,21993600
3,72179978;1,21993600
3,72184978;1,22573600
3,72189978;1,21413700
3,72194978;1,21993600
3,72199978;1,21413700
3,72204978;1,21993600
3,72209978;1,21993600
3,72214978;1,22573600
3,72219978;1,21993600
3,72224978;1,21993600
3,72229978;1,21993600
3,72234978;1,20833800
3,72239978;1,21993600
3,72244978;1,21993600
3,72249978;1,21413700
3,72254978;1,21993600
3,72259978;1,21993600
3,72264978;1,22573600
3,72269978;1,21993600
3,72274978;1,21413700
3,72279978;1,21993600
3,72284978;1,22573600
3,72289978;1,21993600
3,72294978;1,21993600
3,72299978;1,21993600
3,72304978;1,22573600
3,72309978;1,21993600
3,72314978;1,22573600
3,72319978;1,22573600
3,72324978;1,23153500
3,72329978;1,22573600
3,72334978;1,22573600
3,72339978;1,22573600
3,72344978;1,21413700
3,72349978;1,23153500
3,72354978;1,22573600
3,72359978;1,21993600
3,72364978;1,21993600
3,72369978;1,21993600
3,72374978;1,22573600
3,72379978;1,22573600
3,72384978;1,22573600
3,72389978;1,21993600
3,72394978;1,21993600
3,72399978;1,22573600
3,72404978;1,22573600
3,72409978;1,22573600
3,72414978;1,23733400
3,72419978;1,21993600
3,72424978;1,23153500
3,72429978;1,23153500
3,72434978;1,23733400
3,72439978;1,23153500
3,72444978;1,23153500
3,72449978;1,23153500
3,72454978;1,23153500
3,72459978;1,23153500
3,72464978;1,23153500
3,72469978;1,23153500
3,72474978;1,23733400
3,72479978;1,22573600
3,72484978;1,23153500
3,72489978;1,24893200
3,72494978;1,23153500
3,72499978;1,24313300
3,72504978;1,24313300
3,72509978;1,22573600
3,72514978;1,23733400
3,72519978;1,22573600
3,72524978;1,22573600
3,72529978;1,23153500
3,72534978;1,23153500
3,72539978;1,23153500
3,72544978;1,23153500
3,72549978;1,22573600
3,72554978;1,23153500
3,72559978;1,23733400
3,72564978;1,23733400
3,72569978;1,24313300
3,72574978;1,24313300
3,72579978;1,23153500
3,72584978;1,23733400
3,72589978;1,23733400
3,72594978;1,24313300
3,72599978;1,23733400
3,72604978;1,24313300
3,72609978;1,23733400
3,72614978;1,22573600
3,72619978;1,23733400
3,72624978;1,24313300
3,72629978;1,23733400
3,72634978;1,23733400
3,72639978;1,23733400
3,72644978;1,24313300
3,72649978;1,23733400
3,72654978;1,24313300
3,72659978;1,23733400
3,72664978;1,23733400
3,72669978;1,23153500
3,72674978;1,24313300
3,72679978;1,23733400
3,72684978;1,24313300
3,72689978;1,23733400
3,72694978;1,24893200
3,72699978;1,23733400
3,72704978;1,24893200
3,72709978;1,24893200
3,72714978;1,24313300
3,72719978;1,24893200
3,72724978;1,23733400
3,72729978;1,24313300
3,72734978;1,24893200
3,72739978;1,24313300
3,72744978;1,26053000
3,72749978;1,24893200
3,72754978;1,24313300
3,72759978;1,26053000
3,72764978;1,24313300
3,72769978;1,24893200
3,72774978;1,24313300
3,72779978;1,23733400
3,72784978;1,25473100
3,72789978;1,24893200
3,72794978;1,24313300
3,72799978;1,23733400
3,72804978;1,24893200
3,72809978;1,24893200
3,72814978;1,24893200
3,72819978;1,24313300
3,72824978;1,23733400
3,72829978;1,24893200
3,72834978;1,24313300
3,72839978;1,24893200
3,72844978;1,24893200
3,72849978;1,24313300
3,72854978;1,24893200
3,72859978;1,24893200
3,72864978;1,25473100
3,72869978;1,24313300
3,72874978;1,24893200
3,72879978;1,25473100
3,72884978;1,24893200
3,72889978;1,24893200
3,72894978;1,26632900
3,72899978;1,24893200
3,72904978;1,26632900
3,72909978;1,25473100
3,72914978;1,25473100
3,72919978;1,24893200
3,72924978;1,25473100
3,72929978;1,24893200
3,72934978;1,26053000
3,72939978;1,25473100
3,72944978;1,26053000
3,72949978;1,26632900
3,72954978;1,24893200
3,72959978;1,24893200
3,72964978;1,26053000
3,72969978;1,26053000
3,72974978;1,25473100
3,72979978;1,25473100
3,72984978;1,24893200
3,72989978;1,26053000
3,72994978;1,26053000
3,72999978;1,25473100
3,73004978;1,26632900
3,73009978;1,25473100
3,73014978;1,25473100
3,73019978;1,25473100
3,73024978;1,26053000
3,73029978;1,25473100
3,73034978;1,26053000
3,73039978;1,26053000
3,73044978;1,26053000
3,73049978;1,26053000
3,73054978;1,26053000
3,73059978;1,26053000
3,73064978;1,26053000
3,73069978;1,25473100
3,73074978;1,24893200
3,73079978;1,26053000
3,73084978;1,25473100
3,73089978;1,26053000
3,73094978;1,26053000
3,73099978;1,26053000
3,73104978;1,27212800
3,73109978;1,26053000
3,73114978;1,26053000
3,73119978;1,26053000
3,73124978;1,26632900
3,73129978;1,26632900
3,73134978;1,27792700
3,73139978;1,27212800
3,73144978;1,26053000
3,73149978;1,25473100
3,73154978;1,26632900
3,73159978;1,25473100
3,73164978;1,26632900
3,73169978;1,26053000
3,73174978;1,26632900
3,73179978;1,25473100
3,73184978;1,26053000
3,73189978;1,26632900
3,73194978;1,26632900
3,73199978;1,26632900
3,73204978;1,26632900
3,73209978;1,26632900
3,73214978;1,26632900
3,73219978;1,27792700
3,73224978;1,27792700
3,73229978;1,27792700
3,73234978;1,27212800
3,73239978;1,26632900
3,73244978;1,27212800
3,73249978;1,27212800
3,73254978;1,27212800
3,73259978;1,26632900
3,73264978;1,26632900
3,73269978;1,27212800
3,73274978;1,26632900
3,73279978;1,26632900
3,73284978;1,27792700
3,73289978;1,27212800
3,73294978;1,27212800
3,73299978;1,27212800
3,73304978;1,27792700
3,73309978;1,27792700
3,73314978;1,27212800
3,73319978;1,26632900
3,73324978;1,27792700
3,73329978;1,27792700
3,73334978;1,27212800
3,73339978;1,27792700
3,73344978;1,28372600
3,73349978;1,27212800
3,73354978;1,28372600
3,73359978;1,27792700
3,73364978;1,27212800
3,73369978;1,27792700
3,73374978;1,28372600
3,73379978;1,27792700
3,73384978;1,27212800
3,73389978;1,27792700
3,73394978;1,28372600
3,73399978;1,27792700
3,73404978;1,27792700
3,73409978;1,27792700
3,73414978;1,26632900
3,73419978;1,28372600
3,73424978;1,28372600
3,73429978;1,27212800
3,73434978;1,27212800
3,73439978;1,27792700
3,73444978;1,27792700
3,73449978;1,26632900
3,73454978;1,27792700
3,73459978;1,27792700
3,73464978;1,27212800
3,73469978;1,27792700
3,73474978;1,28372600
3,73479978;1,28372600
3,73484978;1,28372600
3,73489978;1,28922000
3,73494978;1,28372600
3,73499978;1,27792700
3,73504978;1,27792700
3,73509978;1,27212800
3,73514978;1,27792700
3,73519978;1,28372600
3,73524978;1,28372600
3,73529978;1,27792700
3,73534978;1,28922000
3,73539978;1,28372600
3,73544978;1,27212800
3,73549978;1,28922000
3,73554978;1,28372600
3,73559978;1,27792700
3,73564978;1,28372600
3,73569978;1,28372600
3,73574978;1,28372600
3,73579978;1,28372600
3,73584978;1,28372600
3,73589978;1,28922000
3,73594978;1,28372600
3,73599978;1,28372600
3,73604978;1,28372600
3,73609978;1,27792700
3,73614978;1,28922000
3,73619978;1,28372600
3,73624978;1,28372600
3,73629978;1,28372600
3,73634978;1,27792700
3,73639978;1,29501900
3,73644978;1,28372600
3,73649978;1,28922000
3,73654978;1,29501900
3,73659978;1,28922000
3,73664978;1,28922000
3,73669978;1,27792700
3,73674978;1,28922000
3,73679978;1,28922000
3,73684978;1,28372600
3,73689978;1,28922000
3,73694978;1,28922000
3,73699978;1,27792700
3,73704978;1,28372600
3,73709978;1,28922000
3,73714978;1,29501900
3,73719978;1,29501900
3,73724978;1,28922000
3,73729978;1,29501900
3,73734978;1,29501900
3,73739978;1,29501900
3,73744978;1,28922000
3,73749978;1,29501900
3,73754978;1,29501900
3,73759978;1,29501900
3,73764978;1,29501900
3,73769978;1,29501900
3,73774978;1,30081800
3,73779978;1,29501900
3,73784978;1,29501900
3,73789978;1,28372600
3,73794978;1,29501900
3,73799978;1,29501900
3,73804978;1,28922000
3,73809978;1,29501900
3,73814978;1,30081800
3,73819978;1,29501900
3,73824978;1,30661700
3,73829978;1,30081800
3,73834978;1,29501900
3,73839978;1,29501900
3,73844978;1,28922000
3,73849978;1,30081800
3,73854978;1,29501900
3,73859978;1,28922000
3,73864978;1,29501900
3,73869978;1,30081800
3,73874978;1,29501900
3,73879978;1,30081800
3,73884978;1,30081800
3,73889978;1,29501900
3,73894978;1,30081800
3,73899978;1,30661700
3,73904978;1,29501900
3,73909978;1,30081800
3,73914978;1,30081800
3,73919978;1,30081800
3,73924978;1,29501900
3,73929978;1,30081800
3,73934978;1,29501900
3,73939978;1,30081800
3,73944978;1,30081800
3,73949978;1,29501900
3,73954978;1,29501900
3,73959978;1,30081800
3,73964978;1,30661700
3,73969978;1,29501900
3,73974978;1,30081800
3,73979978;1,30661700
3,73984978;1,30661700
3,73989978;1,30081800
3,73994978;1,30081800
3,73999978;1,30661700
3,74004978;1,31241600
3,74009978;1,30081800
3,74014978;1,30661700
3,74019978;1,30081800
3,74024978;1,30081800
3,74029978;1,31241600
3,74034978;1,30081800
3,74039978;1,30081800
3,74044978;1,30081800
3,74049978;1,31241600
3,74054978;1,30081800
3,74059978;1,30661700
3,74064978;1,30661700
3,74069978;1,31241600
3,74074978;1,30661700
3,74079978;1,31241600
3,74084978;1,30661700
3,74089978;1,30661700
3,74094978;1,31241600
3,74099978;1,31821500
3,74104978;1,30081800
3,74109978;1,30661700
3,74114978;1,31241600
3,74119978;1,30081800
3,74124978;1,30661700
3,74129978;1,31821500
3,74134978;1,31241600
3,74139978;1,31241600
3,74144978;1,31241600
3,74149978;1,31821500
3,74154978;1,31821500
3,74159978;1,31241600
3,74164978;1,30661700
3,74169978;1,31241600
3,74174978;1,31241600
3,74179978;1,30661700
3,74184978;1,31241600
3,74189978;1,31241600
3,74194978;1,30081800
3,74199978;1,31241600
3,74204978;1,31241600
3,74209978;1,30661700
3,74214978;1,31241600
3,74219978;1,30661700
3,74224978;1,31241600
3,74229978;1,31241600
3,74234978;1,31821500
3,74239978;1,31241600
3,74244978;1,31241600
3,74249978;1,31241600
3,74254978;1,31821500
3,74259978;1,31821500
3,74264978;1,31821500
3,74269978;1,32401400
3,74274978;1,31821500
3,74279978;1,31821500
3,74284978;1,31821500
3,74289978;1,31821500
3,74294978;1,31821500
3,74299978;1,31821500
3,74304978;1,31821500
3,74309978;1,31821500
3,74314978;1,31241600
3,74319978;1,32981300
3,74324978;1,31821500
3,74329978;1,32981300
3,74334978;1,31821500
3,74339978;1,32401400
3,74344978;1,31821500
3,74349978;1,32981300
3,74354978;1,31821500
3,74359978;1,31821500
3,74364978;1,31821500
3,74369978;1,32401400
3,74374978;1,32401400
3,74379978;1,32401400
3,74384978;1,32981300
3,74389978;1,32401400
3,74394978;1,32401400
3,74399978;1,31821500
3,74404978;1,31821500
3,74409978;1,32401400
3,74414978;1,32981300
3,74419978;1,33561200
3,74424978;1,31821500
3,74429978;1,32981300
3,74434978;1,32981300
3,74439978;1,32401400
3,74444978;1,32981300
3,74449978;1,32981300
3,74454978;1,32981300
3,74459978;1,32401400
3,74464978;1,32401400
3,74469978;1,32981300
3,74474978;1,32981300
3,74479978;1,32401400
3,74484978;1,32981300
3,74489978;1,32981300
3,74494978;1,31821500
3,74499978;1,32401400
3,74504978;1,32981300
3,74509978;1,32981300
3,74514978;1,32401400
3,74519978;1,32401400
3,74524978;1,33561200
3,74529978;1,32981300
3,74534978;1,33561200
3,74539978;1,32401400
3,74544978;1,33561200
3,74549978;1,32981300
3,74554978;1,34141100
3,74559978;1,32981300
3,74564978;1,34141100
3,74569978;1,34141100
3,74574978;1,34141100
3,74579978;1,34141100
3,74584978;1,32981300
3,74589978;1,34141100
3,74594978;1,33561200
3,74599978;1,32401400
3,74604978;1,32981300
3,74609978;1,34141100
3,74614978;1,32981300
3,74619978;1,33561200
3,74624978;1,33561200
3,74629978;1,34141100
3,74634978;1,32981300
3,74639978;1,32981300
3,74644978;1,32981300
3,74649978;1,33561200
3,74654978;1,34141100
3,74659978;1,33561200
3,74664978;1,33561200
3,74669978;1,33561200
3,74674978;1,34141100
3,74679978;1,34141100
3,74684978;1,34721000
3,74689978;1,34141100
3,74694978;1,34721000
3,74699978;1,34721000
3,74704978;1,34721000
3,74709978;1,34141100
3,74714978;1,34141100
3,74719978;1,34141100
3,74724978;1,34141100
3,74729978;1,34721000
3,74734978;1,33561200
3,74739978;1,34721000
3,74744978;1,34721000
3,74749978;1,34141100
3,74754978;1,33561200
3,74759978;1,34721000
3,74764978;1,34721000
3,74769978;1,33561200
3,74774978;1,34141100
3,74779978;1,34721000
3,74784978;1,34141100
3,74789978;1,34721000
3,74794978;1,34141100
3,74799978;1,33561200
3,74804978;1,35300900
3,74809978;1,33561200
3,74814978;1,34721000
3,74819978;1,34141100
3,74824978;1,34141100
3,74829978;1,34141100
3,74834978;1,34141100
3,74839978;1,34721000
3,74844978;1,34721000
3,74849978;1,34721000
3,74854978;1,34141100
3,74859978;1,34141100
3,74864978;1,35300900
3,74869978;1,35300900
3,74874978;1,34721000
3,74879978;1,34141100
3,74884978;1,34721000
3,74889978;1,34141100
3,74894978;1,34141100
3,74899978;1,35300900
3,74904978;1,34721000
3,74909978;1,34141100
3,74914978;1,35300900
3,74919978;1,34721000
3,74924978;1,34721000
3,74929978;1,35300900
3,74934978;1,34721000
3,74939978;1,35300900
3,74944978;1,34141100
3,74949978;1,35880800
3,74954978;1,35300900
3,74959978;1,35300900
3,74964978;1,35300900
3,74969978;1,34721000
3,74974978;1,35880800
3,74979978;1,35880800
3,74984978;1,34141100
3,74989978;1,35300900
3,74994978;1,35880800
3,74999978;1,35880800
3,75004978;1,35880800
3,75009978;1,35880800
3,75014978;1,35300900
3,75019978;1,35880800
3,75024978;1,34721000
3,75029978;1,36460700
3,75034978;1,35300900
3,75039978;1,36460700
3,75044978;1,36460700
3,75049978;1,35300900
3,75054978;1,36460700
3,75059978;1,34721000
3,75064978;1,34721000
3,75069978;1,35300900
3,75074978;1,35300900
3,75079978;1,35300900
3,75084978;1,35300900
3,75089978;1,35300900
3,75094978;1,37040700
3,75099978;1,35880800
3,75104978;1,35880800
3,75109978;1,35880800
3,75114978;1,35880800
3,75119978;1,35880800
3,75124978;1,35880800
3,75129978;1,36460700
3,75134978;1,36460700
3,75139978;1,36460700
3,75144978;1,36460700
3,75149978;1,35880800
3,75154978;1,35880800
3,75159978;1,35880800
3,75164978;1,37040700
3,75169978;1,37040700
3,75174978;1,35300900
3,75179978;1,35300900
3,75184978;1,35300900
3,75189978;1,36460700
3,75194978;1,35880800
3,75199978;1,37620600
3,75204978;1,35880800
3,75209978;1,36460700
3,75214978;1,37040700
3,75219978;1,36460700
3,75224978;1,35300900
3,75229978;1,36460700
3,75234978;1,37040700
3,75239978;1,36460700
3,75244978;1,36460700
3,75249978;1,37040700
3,75254978;1,36460700
3,75259978;1,36460700
3,75264978;1,37040700
3,75269978;1,36460700
3,75274978;1,37040700
3,75279978;1,35880800
3,75284978;1,36460700
3,75289978;1,36460700
3,75294978;1,36460700
3,75299978;1,36460700
3,75304978;1,37040700
3,75309978;1,36460700
3,75314978;1,36460700
3,75319978;1,37040700
3,75324978;1,37620600
3,75329978;1,36460700
3,75334978;1,36460700
3,75339978;1,37040700
3,75344978;1,37620600
3,75349978;1,35880800
3,75354978;1,37620600
3,75359978;1,37620600
3,75364978;1,37040700
3,75369978;1,37040700
3,75374978;1,37040700
3,75379978;1,36460700
3,75384978;1,35880800
3,75389978;1,37040700
3,75394978;1,37620600
3,75399978;1,37620600
3,75404978;1,37620600
3,75409978;1,37040700
3,75414978;1,37040700
3,75419978;1,37620600
3,75424978;1,37040700
3,75429978;1,37620600
3,75434978;1,37620600
3,75439978;1,37040700
3,75444978;1,38169900
3,75449978;1,37620600
3,75454978;1,37040700
3,75459978;1,37040700
3,75464978;1,36460700
3,75469978;1,37040700
3,75474978;1,37620600
3,75479978;1,37620600
3,75484978;1,36460700
3,75489978;1,37040700
3,75494978;1,37040700
3,75499978;1,36460700
3,75504978;1,37040700
3,75509978;1,38169900
3,75514978;1,37620600
3,75519978;1,37620600
3,75524978;1,38169900
3,75529978;1,38169900
3,75534978;1,37620600
3,75539978;1,38749800
3,75544978;1,37040700
3,75549978;1,38169900
3,75554978;1,37040700
3,75559978;1,38169900
3,75564978;1,38749800
3,75569978;1,37620600
3,75574978;1,36460700
3,75579978;1,38169900
3,75584978;1,38169900
3,75589978;1,38169900
3,75594978;1,37620600
3,75599978;1,38749800
3,75604978;1,38169900
3,75609978;1,38169900
3,75614978;1,38749800
3,75619978;1,37620600
3,75624978;1,38169900
3,75629978;1,37620600
3,75634978;1,38169900
3,75639978;1,38169900
3,75644978;1,38749800
3,75649978;1,38169900
3,75654978;1,39329800
3,75659978;1,38169900
3,75664978;1,39329800
3,75669978;1,38749800
3,75674978;1,39329800
3,75679978;1,38169900
3,75684978;1,38169900
3,75689978;1,38749800
3,75694978;1,38749800
3,75699978;1,38749800
3,75704978;1,39329800
3,75709978;1,38169900
3,75714978;1,38169900
3,75719978;1,38169900
3,75724978;1,38749800
3,75729978;1,38169900
3,75734978;1,38749800
3,75739978;1,38749800
3,75744978;1,38749800
3,75749978;1,39329800
3,75754978;1,38169900
3,75759978;1,39329800
3,75764978;1,39329800
3,75769978;1,38169900
3,75774978;1,38169900
3,75779978;1,39329800
3,75784978;1,38749800
3,75789978;1,38749800
3,75794978;1,39329800
3,75799978;1,38749800
3,75804978;1,39329800
3,75809978;1,39329800
3,75814978;1,39329800
3,75819978;1,39329800
3,75824978;1,39329800
3,75829978;1,38749800
3,75834978;1,39909600
3,75839978;1,39329800
3,75844978;1,38749800
3,75849978;1,38749800
3,75854978;1,39329800
3,75859978;1,38169900
3,75864978;1,39329800
3,75869978;1,39329800
3,75874978;1,38749800
3,75879978;1,39909600
3,75884978;1,38749800
3,75889978;1,39329800
3,75894978;1,38169900
3,75899978;1,38749800
3,75904978;1,40489600
3,75909978;1,39329800
3,75914978;1,39909600
3,75919978;1,38749800
3,75924978;1,39329800
3,75929978;1,38749800
3,75934978;1,38749800
3,75939978;1,39329800
3,75944978;1,39329800
3,75949978;1,39329800
3,75954978;1,39329800
3,75959978;1,39329800
3,75964978;1,40489600
3,75969978;1,39909600
3,75974978;1,39329800
3,75979978;1,40489600
3,75984978;1,38749800
3,75989978;1,39909600
3,75994978;1,39329800
3,75999978;1,39329800
3,76004978;1,39329800
3,76009978;1,39909600
3,76014978;1,38749800
3,76019978;1,39909600
3,76024978;1,39909600
3,76029978;1,40489600
3,76034978;1,41069500
3,76039978;1,39909600
3,76044978;1,39909600
3,76049978;1,39909600
3,76054978;1,39909600
3,76059978;1,39329800
3,76064978;1,39909600
3,76069978;1,39909600
3,76074978;1,39909600
3,76079978;1,40489600
3,76084978;1,40489600
3,76089978;1,40489600
3,76094978;1,40489600
3,76099978;1,40489600
3,76104978;1,41649400
3,76109978;1,41069500
3,76114978;1,41069500
3,76119978;1,39329800
3,76124978;1,39909600
3,76129978;1,40489600
3,76134978;1,39909600
3,76139978;1,39909600
3,76144978;1,40489600
3,76149978;1,40489600
3,76154978;1,39909600
3,76159978;1,41069500
3,76164978;1,41069500
3,76169978;1,39909600
3,76174978;1,40489600
3,76179978;1,41649400
3,76184978;1,40489600
3,76189978;1,41069500
3,76194978;1,40489600
3,76199978;1,41069500
3,76204978;1,41649400
3,76209978;1,41649400
3,76214978;1,40489600
3,76219978;1,40489600
3,76224978;1,41069500
3,76229978;1,41069500
3,76234978;1,40489600
3,76239978;1,41649400
3,76244978;1,41649400
3,76249978;1,40489600
3,76254978;1,40489600
3,76259978;1,41069500
3,76264978;1,41069500
3,76269978;1,41649400
3,76274978;1,41069500
3,76279978;1,41069500
3,76284978;1,41649400
3,76289978;1,41069500
3,76294978;1,41649400
3,76299978;1,41649400
3,76304978;1,41649400
3,76309978;1,40489600
3,76314978;1,42229300
3,76319978;1,41069500
3,76324978;1,41069500
3,76329978;1,41069500
3,76334978;1,42229300
3,76339978;1,41069500
3,76344978;1,41649400
3,76349978;1,41649400
3,76354978;1,41069500
3,76359978;1,42229300
3,76364978;1,42229300
3,76369978;1,41649400
3,76374978;1,41649400
3,76379978;1,41649400
3,76384978;1,42229300
3,76389978;1,41649400
3,76394978;1,41649400
3,76399978;1,41649400
3,76404978;1,41649400
3,76409978;1,41069500
3,76414978;1,42229300
3,76419978;1,40489600
3,76424978;1,41649400
3,76429978;1,41649400
3,76434978;1,41069500
3,76439978;1,42229300
3,76444978;1,41649400
3,76449978;1,41649400
3,76454978;1,40489600
3,76459978;1,42229300
3,76464978;1,42229300
3,76469978;1,42229300
3,76474978;1,41649400
3,76479978;1,42229300
3,76484978;1,41649400
3,76489978;1,41069500
3,76494978;1,41649400
3,76499978;1,42229300
3,76504978;1,42229300
3,76509978;1,41649400
3,76514978;1,42229300
3,76519978;1,41649400
3,76524978;1,41649400
3,76529978;1,42229300
3,76534978;1,42229300
3,76539978;1,42809200
3,76544978;1,41649400
3,76549978;1,41649400
3,76554978;1,41649400
3,76559978;1,42809200
3,76564978;1,42229300
3,76569978;1,42809200
3,76574978;1,42809200
3,76579978;1,43389100
3,76584978;1,42229300
3,76589978;1,42809200
3,76594978;1,42229300
3,76599978;1,41649400
3,76604978;1,42229300
3,76609978;1,42229300
3,76614978;1,42229300
3,76619978;1,42809200
3,76624978;1,41649400
3,76629978;1,42229300
3,76634978;1,42229300
3,76639978;1,42809200
3,76644978;1,42809200
3,76649978;1,42229300
3,76654978;1,42809200
3,76659978;1,42809200
3,76664978;1,42229300
3,76669978;1,43969000
3,76674978;1,43389100
3,76679978;1,43389100
3,76684978;1,42809200
3,76689978;1,42229300
3,76694978;1,41649400
3,76699978;1,42229300
3,76704978;1,42809200
3,76709978;1,42809200
3,76714978;1,42809200
3,76719978;1,42809200
3,76724978;1,43969000
3,76729978;1,43389100
3,76734978;1,42809200
3,76739978;1,43389100
3,76744978;1,43389100
3,76749978;1,43969000
3,76754978;1,42809200
3,76759978;1,42809200
3,76764978;1,43969000
3,76769978;1,43389100
3,76774978;1,42809200
3,76779978;1,43389100
3,76784978;1,42809200
3,76789978;1,42809200
3,76794978;1,42809200
3,76799978;1,43389100
3,76804978;1,43389100
3,76809978;1,42229300
3,76814978;1,43389100
3,76819978;1,43389100
3,76824978;1,43389100
3,76829978;1,43389100
3,76834978;1,43389100
3,76839978;1,42809200
3,76844978;1,42809200
3,76849978;1,43389100
3,76854978;1,43969000
3,76859978;1,44548900
3,76864978;1,42809200
3,76869978;1,43969000
3,76874978;1,43389100
3,76879978;1,43389100
3,76884978;1,43969000
3,76889978;1,43969000
3,76894978;1,42809200
3,76899978;1,43969000
3,76904978;1,43389100
3,76909978;1,43389100
3,76914978;1,43389100
3,76919978;1,43389100
3,76924978;1,44548900
3,76929978;1,43969000
3,76934978;1,44548900
3,76939978;1,43969000
3,76944978;1,44548900
3,76949978;1,43389100
3,76954978;1,43969000
3,76959978;1,44548900
3,76964978;1,43969000
3,76969978;1,43969000
3,76974978;1,43389100
3,76979978;1,43389100
3,76984978;1,45128800
3,76989978;1,43969000
3,76994978;1,43969000
3,76999978;1,43389100
3,77004978;1,43969000
3,77009978;1,45128800
3,77014978;1,45128800
3,77019978;1,43969000
3,77024978;1,44548900
3,77029978;1,44548900
3,77034978;1,43969000
3,77039978;1,45128800
3,77044978;1,43969000
3,77049978;1,45128800
3,77054978;1,44548900
3,77059978;1,44548900
3,77064978;1,45128800
3,77069978;1,44548900
3,77074978;1,44548900
3,77079978;1,44548900
3,77084978;1,43969000
3,77089978;1,43969000
3,77094978;1,44548900
3,77099978;1,44548900
3,77104978;1,44548900
3,77109978;1,44548900
3,77114978;1,43969000
3,77119978;1,45128800
3,77124978;1,43969000
3,77129978;1,45128800
3,77134978;1,45128800
3,77139978;1,45128800
3,77144978;1,45128800
3,77149978;1,44548900
3,77154978;1,43969000
3,77159978;1,45128800
3,77164978;1,44548900
3,77169978;1,44548900
3,77174978;1,45128800
3,77179978;1,43389100
3,77184978;1,44548900
3,77189978;1,44548900
3,77194978;1,43969000
3,77199978;1,45128800
3,77204978;1,45128800
3,77209978;1,44548900
3,77214978;1,45128800
3,77219978;1,45708700
3,77224978;1,44548900
3,77229978;1,45128800
3,77234978;1,44548900
3,77239978;1,45128800
3,77244978;1,45128800
3,77249978;1,45708700
3,77254978;1,45128800
3,77259978;1,45128800
3,77264978;1,45708700
3,77269978;1,45708700
3,77274978;1,45128800
3,77279978;1,44548900
3,77284978;1,44548900
3,77289978;1,45128800
3,77294978;1,45128800
3,77299978;1,45708700
3,77304978;1,44548900
3,77309978;1,45708700
3,77314978;1,46288600
3,77319978;1,46288600
3,77324978;1,46288600
3,77329978;1,45128800
3,77334978;1,46288600
3,77339978;1,45708700
3,77344978;1,45708700
3,77349978;1,45128800
3,77354978;1,45708700
3,77359978;1,45128800
3,77364978;1,45708700
3,77369978;1,45708700
3,77374978;1,46288600
3,77379978;1,45128800
3,77384978;1,45128800
3,77389978;1,46288600
3,77394978;1,45708700
3,77399978;1,45708700
3,77404978;1,46288600
3,77409978;1,46838000
3,77414978;1,46288600
3,77419978;1,46838000
3,77424978;1,46288600
3,77429978;1,46288600
3,77434978;1,46288600
3,77439978;1,46288600
3,77444978;1,45708700
3,77449978;1,46838000
3,77454978;1,46288600
3,77459978;1,45708700
3,77464978;1,46288600
3,77469978;1,45708700
3,77474978;1,46838000
3,77479978;1,45708700
3,77484978;1,46288600
3,77489978;1,46288600
3,77494978;1,46288600
3,77499978;1,46288600
3,77504978;1,46838000
3,77509978;1,46838000
3,77514978;1,46838000
3,77519978;1,46838000
3,77524978;1,46288600
3,77529978;1,47417900
3,77534978;1,46288600
3,77539978;1,45708700
3,77544978;1,46288600
3,77549978;1,46838000
3,77554978;1,46288600
3,77559978;1,46838000
3,77564978;1,46288600
3,77569978;1,46838000
3,77574978;1,45708700
3,77579978;1,46288600
3,77584978;1,46288600
3,77589978;1,46838000
3,77594978;1,46838000
3,77599978;1,46838000
3,77604978;1,46288600
3,77609978;1,46838000
3,77614978;1,46288600
3,77619978;1,46288600
3,77624978;1,46288600
3,77629978;1,46288600
3,77634978;1,46288600
3,77639978;1,47417900
3,77644978;1,46838000
3,77649978;1,47417900
3,77654978;1,46838000
3,77659978;1,46838000
3,77664978;1,46838000
3,77669978;1,47417900
3,77674978;1,46838000
3,77679978;1,46838000
3,77684978;1,46838000
3,77689978;1,46288600
3,77694978;1,46288600
3,77699978;1,47417900
3,77704978;1,47417900
3,77709978;1,46838000
3,77714978;1,47997800
3,77719978;1,47417900
3,77724978;1,46838000
3,77729978;1,47417900
3,77734978;1,47417900
3,77739978;1,47417900
3,77744978;1,46838000
3,77749978;1,47417900
3,77754978;1,47417900
3,77759978;1,46838000
3,77764978;1,47997800
